FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160812;1000;47,28;;;
160812;1100;36,5699;;;
160812;1200;45,24;;;
160812;1300;29,52;;;
160812;1400;29,52;;;
160812;1500;22,28;;;
160812;1600;37,1299;;;
160812;1700;43,8799;;;
160812;1800;54,02;;;
160812;1900;76,98;;;
160812;2000;72,25;;;
160812;2100;147,2;;;
160812;2200;102,6;;;
160812;2300;53,67;;;
160813;0000;78,3198;;;
160813;0100;62,8;;;
160813;0200;41,1899;;;
160813;0300;13,29;;;
160813;0400;13,51;;;
160813;0500;20,13;;;
160813;0600;23,64;;;
160813;0700;15,54;;;
160813;0800;26,98;;;
160813;0900;24,31;;;
160813;1000;14,86;;;
160813;1100;27,01;;;
160813;1200;9,54999;;;
160813;1300;11,48;;;
160813;1400;10,13;;;
160813;1500;14,16;;;
160813;1600;12,83;;;
160813;1700;10,13;;;
160813;1800;21,66;;;
160813;1900;20,25;;;
160813;2000;18,23;;;
160813;2100;14,85;;;
160813;2200;12,15;;;
160813;2300;20,92;;;
160814;0000;27,01;;;
160814;0100;24,3;;;
160814;0200;30,51;;;
160814;0300;28,36;;;
160814;0400;29,64;;;
160814;0500;25,66;;;
160814;0600;23,53;;;
160814;0700;19,58;;;
160814;0800;22,96;;;
160814;0900;22,28;;;
160814;1000;38,49;;;
160814;1100;37,81;;;
160814;1200;41,1899;;;
160814;1300;34,4399;;;
160814;1400;33,08;;;
160814;1500;54,0099;;;
160814;1600;62,11;;;
160814;1700;50,64;;;
160814;1800;52,66;;;
160814;1900;101,9;;;
160814;2000;74,2599;;;
160814;2100;51,95;;;
160814;2200;13,5;;;
160814;2300;29,03;;;
160815;0000;39,17;;;
160815;0100;42,54;;;
160815;0200;39,15;;;
160815;0300;21,61;;;
160815;0400;42,54;;;
160815;0500;26,34;;;
160815;0600;22,54;;;
160815;0700;20,92;;;
160815;0800;40,52;;;
160815;0900;25,66;;;
160815;1000;39,84;;;
160815;1100;33,7599;;;
160815;1200;24,3;;;
160815;1300;13,14;;;
160815;1400;12,83;;;
160815;1500;10,8;;;
160815;1600;11,44;;;
160815;1700;17,55;;;
160815;1800;39,15;;;
160815;1900;98,6;;;
160815;2000;66,84;;;
160815;2100;72,9298;;;
160815;2200;31,74;;;
160815;2300;25,88;;;
160816;0000;16,27;;;
160816;0100;8,09998;;;
160816;0200;20,91;;;
160816;0300;11,48;;;
160816;0400;7,98499;;;
160816;0500;6,869;;;
160816;0600;11,48;;;
160816;0700;9,62;;;
160816;0800;12,24;;;
160816;0900;10,13;;;
160816;1000;10,62;;;
160816;1100;10,8;;;
160816;1200;5,417;;;
160816;1300;5,40099;;;
160816;1400;14,85;;;
160816;1500;10,8;;;
160816;1600;11,48;;;
160816;1700;10,13;;;
160816;1800;12,17;;;
160816;1900;46,59;;;
160816;2000;59,04;;;
160816;2100;98,6;;;
160816;2200;140,5;;;
160816;2300;15,54;;;
160817;0000;35,1299;;;
160817;0100;31,75;;;
160817;0200;35,8;;;
160817;0300;17,56;;;
160817;0400;44,5699;;;
160817;0500;40,5099;;;
160817;0600;31,75;;;
160817;0700;40,53;;;
160817;0800;44,58;;;
160817;0900;29,6;;;
160817;1000;14,17;;;
160817;1100;18,91;;;
160817;1200;27,01;;;
160817;1300;6,833;;;
160817;1400;4,726;;;
160817;1500;5,40099;;;
160817;1600;4,726;;;
160817;1700;8,78;;;
160817;1800;18,9;;;
160817;1900;27,69;;;
160817;2000;28,36;;;
160817;2100;29,64;;;
160817;2200;25,27;;;
160817;2300;63,54;;;
160818;0000;62,8199;;;
160818;0100;59,4399;;;
160818;0200;23,64;;;
160818;0300;18,23;;;
160818;0400;19,59;;;
160818;0500;24,99;;;
160818;0600;27,69;;;
160818;0700;37,15;;;
160818;0800;62,8199;;;
160818;0900;44,5699;;;
160818;1000;29,71;;;
160818;1100;16,85;;;
160818;1200;8,76999;;;
160818;1300;5,39799;;;
160818;1400;2,699;;;
160818;1500;6,74599;;;
160818;1600;11,48;;;
160818;1700;9,5;;;
160818;1800;12,15;;;
160818;1900;51,99;;;
160818;2000;54,7;;;
160818;2100;35,2599;;;
160818;2200;20,04;;;
160818;2300;20,26;;;
160819;0000;17,38;;;
160819;0100;14,89;;;
160819;0200;16,51;;;
160819;0300;18,24;;;
160819;0400;14,91;;;
160819;0500;16,33;;;
160819;0600;30,39;;;
160819;0700;41,2;;;
160819;0800;69,5698;;;
160819;0900;41,87;;;
160819;1000;18,23;;;
160819;1100;13,51;;;
160819;1200;23,37;;;
160819;1300;25,65;;;
160819;1400;14,85;;;
160819;1500;17,09;;;
160819;1600;12,15;;;
160819;1700;13,07;;;
160819;1800;30,38;;;
160819;1900;68,2;;;
160819;2000;12,83;;;
160819;2100;15,53;;;
160819;2200;31,75;;;
160819;2300;38,5;;;
160820;0000;39,85;;;
160820;0100;79,72;;;
160820;0200;68,8999;;;
160820;0300;56,37;;;
160820;0400;50,66;;;
160820;0500;20,94;;;
160820;0600;8,78998;;;
160820;0700;20,93;;;
160820;0800;14,17;;;
160820;0900;16,88;;;
160820;1000;12,83;;;
160820;1100;8,78;;;
160820;1200;7,425;;;
160820;1300;11,35;;;
160820;1400;10,14;;;
160820;1500;5,39799;;;
160820;1600;10,12;;;
160820;1700;8,09998;;;
160820;1800;43,1899;;;
160820;1900;58,06;;;
160820;2000;33,09;;;
160820;2100;24,31;;;
160820;2200;24,99;;;
160820;2300;18,24;;;
160821;0000;18,91;;;
160821;0100;15,54;;;
160821;0200;12,84;;;
160821;0300;14,86;;;
160821;0400;12,83;;;
160821;0500;13,51;;;
160821;0600;12,83;;;
160821;0700;14,18;;;
160821;0800;13,5;;;
160821;0900;16,2;;;
160821;1000;16,22;;;
160821;1100;8,78;;;
160821;1200;6,74799;;;
160821;1300;6,681;;;
160821;1400;7,452;;;
160821;1500;9,45;;;
160821;1600;12,15;;;
160821;1700;11,48;;;
160821;1800;16,2;;;
160821;1900;21,63;;;
160821;2000;19,58;;;
160821;2100;10,8;;;
160821;2200;11,48;;;
160821;2300;8,09998;;;
160822;0000;8,78;;;
160822;0100;12,16;;;
160822;0200;10,75;;;
160822;0300;10,81;;;
160822;0400;13,51;;;
160822;0500;11,48;;;
160822;0600;9,45998;;;
160822;0700;10,73;;;
160822;0800;9,43999;;;
160822;0900;12,15;;;
160822;1000;14,85;;;
160822;1100;14,17;;;
160822;1200;14,18;;;
160822;1300;12,83;;;
160822;1400;46,58;;;
160822;1500;16,2;;;
160822;1600;13,5;;;
160822;1700;;;;
160822;1800;40,05;;;
160822;1900;74,9298;;;
160822;2000;47,9399;;;
160822;2100;42,54;;;
160822;2200;35,25;;;
160822;2300;31,56;;;
160823;0000;29,72;;;
160823;0100;23,64;;;
160823;0200;19,43;;;
160823;0300;18,91;;;
160823;0400;14,18;;;
160823;0500;16,21;;;
160823;0600;20,94;;;
160823;0700;27,69;;;
160823;0800;24,99;;;
160823;0900;24,31;;;
160823;1000;25,67;;;
160823;1100;22,96;;;
160823;1200;24,31;;;
160823;1300;20,03;;;
160823;1400;20,92;;;
160823;1500;23,63;;;
160823;1600;18,23;;;
160823;1700;31,74;;;
160823;1800;35,79;;;
160823;1900;42,54;;;
160823;2000;35,81;;;
160823;2100;34,27;;;
160823;2200;30,39;;;
160823;2300;33,7599;;;
160824;0000;33,7599;;;
160824;0100;27,01;;;
160824;0200;20,93;;;
160824;0300;26,98;;;
160824;0400;30,39;;;
160824;0500;28,37;;;
160824;0600;30,4;;;
160824;0700;30,72;;;
160824;0800;29,68;;;
160824;0900;37,15;;;
160824;1000;38,49;;;
160824;1100;30,39;;;
160824;1200;25,66;;;
160824;1300;27,68;;;
160824;1400;15,53;;;
160824;1500;20,93;;;
160824;1600;18,18;;;
160824;1700;29,71;;;
160824;1800;56,03;;;
160824;1900;90,2998;;;
160824;2000;118,8;;;
160824;2100;159,2;;;
160824;2200;85,7998;;;
160824;2300;55,39;;;
160825;0000;50,66;;;
160825;0100;31,75;;;
160825;0200;25,67;;;
160825;0300;33,1;;;
160825;0400;41,2;;;
160825;0500;41,21;;;
160825;0600;34,45;;;
160825;0700;49,99;;;
160825;0800;51,34;;;
160825;0900;49,31;;;
160825;1000;24,98;;;
160825;1100;13,51;;;
160825;1200;9,53;;;
160825;1300;11,46;;;
160825;1400;8,81;;;
160825;1500;8,78;;;
160825;1600;7,41599;;;
160825;1700;10,79;;;
160825;1800;18,22;;;
160825;1900;25,66;;;
160825;2000;34,4399;;;
160825;2100;81;;;
160825;2200;19,58;;;
160825;2300;6,077;;;
160826;0000;5,39999;;;
160826;0100;8,00998;;;
160826;0200;4,728;;;
160826;0300;3,377;;;
160826;0400;6,755;;;
160826;0500;5,404;;;
160826;0600;6,755;;;
160826;0700;7,42999;;;
160826;0800;6,755;;;
160826;0900;9,45998;;;
160826;1000;12,16;;;
160826;1100;11,48;;;
160826;1200;11,48;;;
160826;1300;13,25;;;
160826;1400;10,8;;;
160826;1500;23,63;;;
160826;1600;25,66;;;
160826;1700;23,63;;;
160826;1800;34,43;;;
160826;1900;58,06;;;
160826;2000;70,22;;;
160826;2100;57,4;;;
160826;2200;44,67;;;
160826;2300;20,26;;;
160827;0000;18,24;;;
160827;0100;11,48;;;
160827;0200;7,42999;;;
160827;0300;10,8;;;
160827;0400;9,45998;;;
160827;0500;8,78;;;
160827;0600;6,877;;;
160827;0700;11,48;;;
160827;0800;12,83;;;
160827;0900;26,81;;;
160827;1000;11,48;;;
160827;1100;13,5;;;
160827;1200;20,25;;;
160827;1300;17,55;;;
160827;1400;15,52;;;
160827;1500;12,16;;;
160827;1600;14,85;;;
160827;1700;20,93;;;
160827;1800;28,44;;;
160827;1900;33,08;;;
160827;2000;37,81;;;
160827;2100;63,49;;;
160827;2200;35,8;;;
160827;2300;72,3098;;;
160828;0000;45,93;;;
160828;0100;35,8;;;
160828;0200;22,29;;;
160828;0300;21,62;;;
160828;0400;22,3;;;
160828;0500;16,89;;;
160828;0600;14,18;;;
160828;0700;14,16;;;
160828;0800;22,29;;;
160828;0900;16,88;;;
160828;1000;11,48;;;
160828;1100;14,17;;;
160828;1200;6,74799;;;
160828;1300;9,39;;;
160828;1400;10,12;;;
160828;1500;12,15;;;
160828;1600;11,41;;;
160828;1700;14,85;;;
160828;1800;31,73;;;
160828;1900;49,29;;;
160828;2000;35,78;;;
160828;2100;108,7;;;
160828;2200;116,2;;;
160828;2300;102,7;;;
160829;0000;115,9;;;
160829;0100;75,6698;;;
160829;0200;68,22;;;
160829;0300;57,42;;;
160829;0400;42,75;;;
160829;0500;38,5;;;
160829;0600;46,61;;;
160829;0700;95,2;;;
160829;0800;21,69;;;
160829;0900;35,79;;;
160829;1000;25,65;;;
160829;1100;16,2;;;
160829;1200;16,87;;;
160829;1300;14,17;;;
160829;1400;14,18;;;
160829;1500;44,58;;;
160829;1600;20,92;;;
160829;1700;25,65;;;
160829;1800;26,85;;;
160829;1900;37,6299;;;
160829;2000;53,35;;;
160829;2100;136,4;;;
160829;2200;69,5298;;;
160829;2300;118,6;;;
160830;0000;112,8;;;
160830;0100;77,0099;;;
160830;0200;66,87;;;
160830;0300;61,48;;;
160830;0400;44,59;;;
160830;0500;36,48;;;
160830;0600;64,1698;;;
160830;0700;46,61;;;
160830;0800;49,1899;;;
160830;0900;25,66;;;
160830;1000;16,88;;;
160830;1100;20,25;;;
160830;1200;21,6;;;
160830;1300;21,63;;;
160830;1400;18,23;;;
160830;1500;17,55;;;
160830;1600;21,6;;;
160830;1700;20,9;;;
160830;1800;13,5;;;
160830;1900;23,53;;;
160830;2000;29,04;;;
160830;2100;39,16;;;
160830;2200;39,16;;;
160830;2300;38,45;;;
160831;0000;18,23;;;
160831;0100;10,13;;;
160831;0200;8,78;;;
160831;0300;8,04999;;;
160831;0400;7,42999;;;
160831;0500;8,10999;;;
160831;0600;4,728;;;
160831;0700;7,05299;;;
160831;0800;8,10999;;;
160831;0900;9,45998;;;
160831;1000;12,16;;;
160831;1100;9,45;;;
160831;1200;8,09998;;;
160831;1300;7,42799;;;
160831;1400;11,48;;;
160831;1500;8,09998;;;
160831;1600;12,15;;;
160831;1700;12,15;;;
160831;1800;20,92;;;
160831;1900;29,04;;;
160831;2000;17,56;;;
160831;2100;25,12;;;
160831;2200;24,32;;;
160831;2300;19,55;;;
160901;0000;19,58;;;
160901;0100;13,49;;;
160901;0200;10,81;;;
160901;0300;10,81;;;
160901;0400;8,78;;;
160901;0500;9,64998;;;
160901;0600;28,36;;;
160901;0700;22,28;;;
160901;0800;19,32;;;
160901;0900;16,27;;;
160901;1000;14,85;;;
160901;1100;14,18;;;
160901;1200;16,2;;;
160901;1300;15,52;;;
160901;1400;13,5;;;
160901;1500;15,52;;;
160901;1600;14,84;;;
160901;1700;17,79;;;
160901;1800;29,69;;;
160901;1900;72,2599;;;
160901;2000;49,99;;;
160901;2100;43,22;;;
160901;2200;66,2;;;
160901;2300;41,21;;;
160902;0000;17,5;;;
160902;0100;16,88;;;
160902;0200;19,39;;;
160902;0300;15,53;;;
160902;0400;16,88;;;
160902;0500;14,86;;;
160902;0600;23,6;;;
160902;0700;80,3999;;;
160902;0800;59,4399;;;
160902;0900;26,34;;;
160902;1000;19,98;;;
160902;1100;10,13;;;
160902;1200;5,995;;;
160902;1300;8,59;;;
160902;1400;16,2;;;
160902;1500;18,18;;;
160902;1600;17,13;;;
160902;1700;16,2;;;
160902;1800;32,41;;;
160902;1900;44,6;;;
160902;2000;125,6;;;
160902;2100;96,6;;;
160902;2200;75,6499;;;
160902;2300;98,2;;;
160903;0000;154,2;;;
160903;0100;124,9;;;
160903;0200;114,8;;;
160903;0300;79,6598;;;
160903;0400;72,2798;;;
160903;0500;52;;;
160903;0600;61,46;;;
160903;0700;70,9198;;;
160903;0800;148,6;;;
160903;0900;56,05;;;
160903;1000;46,58;;;
160903;1100;45,9;;;
160903;1200;33,08;;;
160903;1300;28,35;;;
160903;1400;9,45;;;
160903;1500;8,09998;;;
160903;1600;6,075;;;
160903;1700;8,76999;;;
160903;1800;20,92;;;
160903;1900;53,78;;;
160903;2000;55,3799;;;
160903;2100;54,7;;;
160903;2200;142;;;
160903;2300;140,5;;;
160904;0000;101;;;
160904;0100;68,8999;;;
160904;0200;40,27;;;
160904;0300;56,05;;;
160904;0400;46,61;;;
160904;0500;37,77;;;
160904;0600;36,47;;;
160904;0700;40,41;;;
160904;0800;33,1;;;
160904;0900;21,61;;;
160904;1000;27,64;;;
160904;1100;15,52;;;
160904;1200;8,09998;;;
160904;1300;10,8;;;
160904;1400;6,77699;;;
160904;1500;4,05;;;
160904;1600;3,375;;;
160904;1700;6,073;;;
160904;1800;14,86;;;
160904;1900;38,48;;;
160904;2000;37,81;;;
160904;2100;46,59;;;
160904;2200;50,64;;;
160904;2300;58,77;;;
160905;0000;49,99;;;
160905;0100;54,04;;;
160905;0200;35,1299;;;
160905;0300;16,88;;;
160905;0400;26,98;;;
160905;0500;26,34;;;
160905;0600;38,5;;;
160905;0700;76,33;;;
160905;0800;95,8999;;;
160905;0900;57,4;;;
160905;1000;104,6;;;
160905;1100;29,02;;;
160905;1200;14,18;;;
160905;1300;13,14;;;
160905;1400;8,76999;;;
160905;1500;8,09998;;;
160905;1600;19,58;;;
160905;1700;16,2;;;
160905;1800;23,63;;;
160905;1900;56,04;;;
160905;2000;35,79;;;
160905;2100;36,46;;;
160905;2200;59,43;;;
160905;2300;72,95;;;
160906;0000;60,12;;;
160906;0100;60,1299;;;
160906;0200;49,99;;;
160906;0300;27,74;;;
160906;0400;30,39;;;
160906;0500;31,73;;;
160906;0600;52,84;;;
160906;0700;86,8999;;;
160906;0800;79,6898;;;
160906;0900;35,79;;;
160906;1000;20,93;;;
160906;1100;16,2;;;
160906;1200;10,12;;;
160906;1300;14,85;;;
160906;1400;26,33;;;
160906;1500;24,3;;;
160906;1600;19,58;;;
160906;1700;20,25;;;
160906;1800;27,7;;;
160906;1900;44,55;;;
160906;2000;39,2599;;;
160906;2100;37,14;;;
160906;2200;31,06;;;
160906;2300;55,37;;;
160907;0000;64,1698;;;
160907;0100;25,32;;;
160907;0200;27,02;;;
160907;0300;20,26;;;
160907;0400;25,67;;;
160907;0500;23,64;;;
160907;0600;45,2599;;;
160907;0700;29,04;;;
160907;0800;35,97;;;
160907;0900;29,66;;;
160907;1000;24,35;;;
160907;1100;22,95;;;
160907;1200;22,28;;;
160907;1300;19,31;;;
160907;1400;31,05;;;
160907;1500;35,47;;;
160907;1600;;;;
160907;1700;29,03;;;
160907;1800;47,93;;;
160907;1900;49,96;;;
160907;2000;83;;;
160907;2100;85,1;;;
160907;2200;88,5;;;
160907;2300;78,33;;;
160908;0000;74,2898;;;
160908;0100;76,33;;;
160908;0200;52,6899;;;
160908;0300;45,2599;;;
160908;0400;37,83;;;
160908;0500;25,67;;;
160908;0600;45,27;;;
160908;0700;59,46;;;
160908;0800;70,9298;;;
160908;0900;49,31;;;
160908;1000;39,16;;;
160908;1100;29,71;;;
160908;1200;26,94;;;
160908;1300;24,98;;;
160908;1400;22,95;;;
160908;1500;26,09;;;
160908;1600;25,99;;;
160908;1700;38,46;;;
160908;1800;56,7;;;
160908;1900;83;;;
160908;2000;126,9;;;
160908;2100;80,3999;;;
160908;2200;116,1;;;
160908;2300;49,97;;;
160909;0000;21,61;;;
160909;0100;18,23;;;
160909;0200;8,09998;;;
160909;0300;9,09998;;;
160909;0400;9,01999;;;
160909;0500;13,51;;;
160909;0600;14,18;;;
160909;0700;19,58;;;
160909;0800;16,21;;;
160909;0900;18,23;;;
160909;1000;20,26;;;
160909;1100;16,88;;;
160909;1200;14,93;;;
160909;1300;15,53;;;
160909;1400;14,18;;;
160909;1500;16,2;;;
160909;1600;31,69;;;
160909;1700;26,17;;;
160909;1800;32,47;;;
160909;1900;33,08;;;
160909;2000;26,33;;;
160909;2100;23,63;;;
160909;2200;20,94;;;
160909;2300;18,23;;;
160910;0000;16,7;;;
160910;0100;13,51;;;
160910;0200;16,88;;;
160910;0300;15,53;;;
160910;0400;11,48;;;
160910;0500;20,26;;;
160910;0600;14,86;;;
160910;0700;19,59;;;
160910;0800;20,25;;;
160910;0900;26,34;;;
160910;1000;24,98;;;
160910;1100;32,41;;;
160910;1200;23,63;;;
160910;1300;15,69;;;
160910;1400;14,94;;;
160910;1500;16,88;;;
160910;1600;14,18;;;
160910;1700;16,36;;;
160910;1800;19,52;;;
160910;1900;17,52;;;
160910;2000;20,93;;;
160910;2100;16,88;;;
160910;2200;16,2;;;
160910;2300;13,5;;;
160911;0000;15,53;;;
160911;0100;8,78;;;
160911;0200;6,94299;;;
160911;0300;8,03998;;;
160911;0400;6,753;;;
160911;0500;8,09998;;;
160911;0600;8,06998;;;
160911;0700;8,78;;;
160911;0800;8,78;;;
160911;0900;7,425;;;
160911;1000;12,15;;;
160911;1100;8,09998;;;
160911;1200;14,85;;;
160911;1300;13,5;;;
160911;1400;17,54;;;
160911;1500;13,84;;;
160911;1600;10,15;;;
160911;1700;14,16;;;
160911;1800;20,91;;;
160911;1900;37,79;;;
160911;2000;23,54;;;
160911;2100;13,5;;;
160911;2200;60,08;;;
160911;2300;25;;;
160912;0000;13,5;;;
160912;0100;11,48;;;
160912;0200;6,80399;;;
160912;0300;4,726;;;
160912;0400;3,376;;;
160912;0500;4,727;;;
160912;0600;5,40199;;;
160912;0700;5,40199;;;
160912;0800;8,09998;;;
160912;0900;6,077;;;
160912;1000;4,725;;;
160912;1100;2,702;;;
160912;1200;1;;;
160912;1300;4,724;;;
160912;1400;7,425;;;
160912;1500;22,27;;;
160912;1600;12,82;;;
160912;1700;11,47;;;
160912;1800;22,95;;;
160912;1900;60,1;;;
160912;2000;126,9;;;
160912;2100;41,21;;;
160912;2200;24,7;;;
160912;2300;15,54;;;
160913;0000;15,1;;;
160913;0100;13,51;;;
160913;0200;8,78;;;
160913;0300;8,78;;;
160913;0400;11,48;;;
160913;0500;9,21999;;;
160913;0600;7,42999;;;
160913;0700;5,561;;;
160913;0800;12,83;;;
160913;0900;14,19;;;
160913;1000;12,64;;;
160913;1100;10,81;;;
160913;1200;10,13;;;
160913;1300;7,42799;;;
160913;1400;12,34;;;
160913;1500;8,78;;;
160913;1600;10,13;;;
160913;1700;14,17;;;
160913;1800;16,87;;;
160913;1900;13,49;;;
160913;2000;13,5;;;
160913;2100;19,58;;;
160913;2200;12,83;;;
160913;2300;11,48;;;
160914;0000;13,51;;;
160914;0100;12,16;;;
160914;0200;10,81;;;
160914;0300;25,67;;;
160914;0400;15,54;;;
160914;0500;;;139,1;
160914;0600;35,8;;;
160914;0700;23,64;;;
160914;0800;18,24;;;
160914;0900;16,88;;;
160914;1000;18,9;;;
160914;1100;18,9;;;
160914;1200;12,15;;;
160914;1300;14,85;;;
160914;1400;12,83;;;
160914;1500;14,86;;;
160914;1600;15,56;;;
160914;1700;19,97;;;
160914;1800;20,93;;;
160914;1900;20,93;;;
160914;2000;20,05;;;
160914;2100;20,25;;;
160914;2200;19,58;;;
160914;2300;14,85;;;
160915;0000;14,91;;;
160915;0100;9,76999;;;
160915;0200;7,42799;;;
160915;0300;8,78;;;
160915;0400;11,48;;;
160915;0500;13,51;;;
160915;0600;10,8;;;
160915;0700;17,56;;;
160915;0800;20,26;;;
160915;0900;15,65;;;
160915;1000;19,58;;;
160915;1100;28,35;;;
160915;1200;20,25;;;
160915;1300;45,9;;;
160915;1400;29,7;;;
160915;1500;23,63;;;
160915;1600;30,38;;;
160915;1700;36,45;;;
160915;1800;26,32;;;
160915;1900;51,98;;;
160915;2000;45,22;;;
160915;2100;38,47;;;
160915;2200;73,58;;;
160915;2300;66,1598;;;
160916;0000;57,39;;;
160916;0100;103,5;;;
160916;0200;70,86;;;
160916;0300;49,97;;;
160916;0400;47,9399;;;
160916;0500;31,74;;;
160916;0600;31,7;;;
160916;0700;37,81;;;
160916;0800;35,6;;;
160916;0900;43,22;;;
160916;1000;40,35;;;
160916;1100;43,89;;;
160916;1200;39,35;;;
160916;1300;47,9399;;;
160916;1400;43,2;;;
160916;1500;37,8;;;
160916;1600;36,9;;;
160916;1700;38,48;;;
160916;1800;29,03;;;
160916;1900;23,59;;;
160916;2000;27;;;
160916;2100;21,59;;;
160916;2200;20,07;;;
160916;2300;21,86;;;
160917;0000;15,53;;;
160917;0100;12,83;;;
160917;0200;10,8;;;
160917;0300;11,48;;;
160917;0400;9,45;;;
160917;0500;8,78;;;
160917;0600;12,15;;;
160917;0700;11,48;;;
160917;0800;13,51;;;
160917;0900;16,21;;;
160917;1000;21,61;;;
160917;1100;22,28;;;
160917;1200;19,58;;;
160917;1300;18,21;;;
160917;1400;12,15;;;
160917;1500;8,09998;;;
160917;1600;8,81;;;
160917;1700;8,09998;;;
160917;1800;16,88;;;
160917;1900;19,58;;;
160917;2000;24,98;;;
160917;2100;35,55;;;
160917;2200;34,43;;;
160917;2300;43,21;;;
160918;0000;46,59;;;
160918;0100;15,53;;;
160918;0200;11,48;;;
160918;0300;10,13;;;
160918;0400;12,16;;;
160918;0500;15,54;;;
160918;0600;12,83;;;
160918;0700;11,48;;;
160918;0800;16,7;;;
160918;0900;12,83;;;
160918;1000;13,51;;;
160918;1100;12,83;;;
160918;1200;15,53;;;
160918;1300;12,15;;;
160918;1400;15,53;;;
160918;1500;14,85;;;
160918;1600;10,13;;;
160918;1700;8,89;;;
160918;1800;12,83;;;
160918;1900;51,97;;;
160918;2000;63,45;;;
160918;2100;97,3999;;;
160918;2200;101,3;;;
160918;2300;100,6;;;
160919;0000;52;;;
160919;0100;22,95;;;
160919;0200;20,26;;;
160919;0300;27,69;;;
160919;0400;32,42;;;
160919;0500;22,97;;;
160919;0600;18,91;;;
160919;0700;13,51;;;
160919;0800;19,59;;;
160919;0900;14,18;;;
160919;1000;10,8;;;
160919;1100;12,2;;;
160919;1200;10,8;;;
160919;1300;10,8;;;
160919;1400;12,15;;;
160919;1500;9,48;;;
160919;1600;9,45;;;
160919;1700;12,83;;;
160919;1800;28,35;;;
160919;1900;19,58;;;
160919;2000;30,38;;;
160919;2100;43,87;;;
160919;2200;29,7;;;
160919;2300;20,25;;;
160920;0000;23,63;;;
160920;0100;21,6;;;
160920;0200;13,49;;;
160920;0300;15,62;;;
160920;0400;18,23;;;
160920;0500;10,8;;;
160920;0600;9,64998;;;
160920;0700;12,83;;;
160920;0800;8,09998;;;
160920;0900;12,19;;;
160920;1000;16,28;;;
160920;1100;12,83;;;
160920;1200;14,85;;;
160920;1300;14,85;;;
160920;1400;11,41;;;
160920;1500;14,85;;;
160920;1600;14,85;;;
160920;1700;14,11;;;
160920;1800;21,6;;;
160920;1900;31,05;;;
160920;2000;26,33;;;
160920;2100;19,58;;;
160920;2200;22,63;;;
160920;2300;27;;;
160921;0000;19,58;;;
160921;0100;15,63;;;
160921;0200;10,67;;;
160921;0300;11,48;;;
160921;0400;12,15;;;
160921;0500;14,18;;;
160921;0600;10,8;;;
160921;0700;15,71;;;
160921;0800;18,23;;;
160921;0900;12,83;;;
160921;1000;15,53;;;
160921;1100;24,3;;;
160921;1200;18,9;;;
160921;1300;16,88;;;
160921;1400;16,2;;;
160921;1500;17,36;;;
160921;1600;16,88;;;
160921;1700;20,25;;;
160921;1800;22,95;;;
160921;1900;20,93;;;
160921;2000;22,95;;;
160921;2100;24,3;;;
160921;2200;31,05;;;
160921;2300;16,34;;;
160922;0000;14,86;;;
160922;0100;15,69;;;
160922;0200;15,53;;;
160922;0300;13,37;;;
160922;0400;10,12;;;
160922;0500;9,45998;;;
160922;0600;10,81;;;
160922;0700;11,48;;;
160922;0800;14,86;;;
160922;0900;14,22;;;
160922;1000;8,78;;;
160922;1100;11,49;;;
160922;1200;11,48;;;
160922;1300;10,13;;;
160922;1400;10,13;;;
160922;1500;14,16;;;
160922;1600;16,2;;;
160922;1700;16,2;;;
160922;1800;18,9;;;
160922;1900;29,67;;;
160922;2000;51,3;;;
160922;2100;31,73;;;
160922;2200;22,96;;;
160922;2300;22,28;;;
160923;0000;27,72;;;
160923;0100;27,01;;;
160923;0200;19,47;;;
160923;0300;18,91;;;
160923;0400;18,91;;;
160923;0500;21,6;;;
160923;0600;14,18;;;
160923;0700;20,26;;;
160923;0800;11,48;;;
160923;0900;10,8;;;
160923;1000;11,48;;;
160923;1100;14,85;;;
160923;1200;15,53;;;
160923;1300;15,53;;;
160923;1400;10,13;;;
160923;1500;7,809;;;
160923;1600;14,85;;;
160923;1700;14,79;;;
160923;1800;;;;
160923;1900;13,5;;;
160923;2000;19,38;;;
160923;2100;22,94;;;
160923;2200;16,2;;;
160923;2300;16,88;;;
160924;0000;16,21;;;
160924;0100;15,53;;;
160924;0200;10,13;;;
160924;0300;16,21;;;
160924;0400;18,91;;;
160924;0500;20,94;;;
160924;0600;20,21;;;
160924;0700;14,19;;;
160924;0800;18,24;;;
160924;0900;27,01;;;
160924;1000;22,96;;;
160924;1100;19,26;;;
160924;1200;23,61;;;
160924;1300;20,25;;;
160924;1400;20,25;;;
160924;1500;20,25;;;
160924;1600;13,5;;;
160924;1700;13,5;;;
160924;1800;17,55;;;
160924;1900;14,85;;;
160924;2000;21,6;;;
160924;2100;20,25;;;
160924;2200;19,58;;;
160924;2300;15,53;;;
160925;0000;15,53;;;
160925;0100;12,15;;;
160925;0200;8,09998;;;
160925;0300;7,42799;;;
160925;0400;10,13;;;
160925;0500;8,09998;;;
160925;0600;6,06799;;;
160925;0700;8,78;;;
160925;0800;14,86;;;
160925;0900;13,33;;;
160925;1000;11,48;;;
160925;1100;13,5;;;
160925;1200;16,88;;;
160925;1300;12,23;;;
160925;1400;11,48;;;
160925;1500;15,58;;;
160925;1600;12,15;;;
160925;1700;14,17;;;
160925;1800;13,5;;;
160925;1900;22,66;;;
